7.877683639526367188e-02,-1.400000211522210436e-01,-2.087747852312357821e+00,0.000000000000000000e+00,1.750661710097639601e-02,0.000000000000000000e+00,-8.056640625000000000e-02,3.867187500000000000e-01,5.588256621333029805e-01,3.165999889373779297e+00,-7.000000216066837311e-03,3.149846108155915925e+00,-1.970466994763442337e+00,-6.999972646049084160e-03,4.643031269788161497e-02
8.376336097717285156e-02,-1.400000211522210436e-01,-2.086597366721443247e+00,0.000000000000000000e+00,2.801058736156223361e-01,0.000000000000000000e+00,-4.833984375000000000e-02,3.222656250000000000e-01,5.180861298563201878e-01,3.164999961853027344e+00,-1.099999994039535522e-02,3.149986912001698336e+00,-1.977248057532055237e+00,-1.099996440280971190e-02,2.658956021213267906e-01
8.875465393066406250e-02,-1.400000211522210436e-01,-2.085063385933557889e+00,0.000000000000000000e+00,3.326257249185515241e-01,0.000000000000000000e+00,-4.833984375000000000e-02,2.900390625000000000e-01,5.680116183963156429e-01,3.168999910354614258e+00,-9.999999776482582092e-03,3.150326494353221651e+00,-1.982293561699129736e+00,-1.000001087338009409e-02,3.314468098806077068e-01
9.381103515625000000e-02,-1.400000211522210436e-01,-2.083529405145672087e+00,0.000000000000000000e+00,4.551720446253862962e-01,0.000000000000000000e+00,2.094726562500000000e-01,7.734375000000000000e-01,6.323095352969368976e-01,3.171000003814697266e+00,-8.000000379979610443e-03,3.150610881647253336e+00,-1.986395471675548530e+00,-8.000019639857932838e-03,4.487301956698912520e-01
9.857678413391113281e-02,-1.400000211522210436e-01,-2.081611929160815055e+00,0.000000000000000000e+00,2.801058736156223361e-01,0.000000000000000000e+00,-6.445312500000000000e-02,3.544921875000000000e-01,6.685853005446596997e-01,3.167000055313110352e+00,-8.999999612569808960e-03,3.151296510595475997e+00,-1.989343822525782457e+00,-9.000009028281278148e-03,3.056613039286444899e-01
1.037116050720214844e-01,-1.400000211522210436e-01,-2.079694453175958024e+00,0.000000000000000000e+00,4.901852788273390882e-01,0.000000000000000000e+00,1.933593750000000000e-01,4.350585937500000000e-01,7.095162645068173735e-01,3.164999961853027344e+00,-8.000000379979610443e-03,3.151465180092880125e+00,-1.992545457969228107e+00,-8.000011202667222862e-03,4.796668314284038281e-01
1.088845729827880859e-01,-1.400000211522210436e-01,-2.077009986797158092e+00,0.000000000000000000e+00,4.551720446253862962e-01,0.000000000000000000e+00,-1.772460937500000000e-01,6.928710937500000000e-01,7.473283177791253395e-01,3.167000055313110352e+00,-8.000000379979610443e-03,3.151903088919305596e+00,-1.994521689933898001e+00,-8.000004069013941926e-03,4.634451412513252988e-01
1.138708591461181641e-01,-1.400000211522210436e-01,-2.074325520418358160e+00,0.000000000000000000e+00,6.127315985341739157e-01,0.000000000000000000e+00,-4.833984375000000000e-02,3.061523437500000000e-01,8.474938398165210440e-01,3.167999982833862305e+00,-4.000000189989805222e-03,3.152204037036367534e+00,-1.996050836115293103e+00,-4.000054725625129710e-03,6.104103243392734468e-01
1.185808181762695312e-01,-1.400000211522210436e-01,-2.070874063645615770e+00,0.000000000000000000e+00,6.477448327361265967e-01,0.000000000000000000e+00,1.772460937500000000e-01,9.023437500000000000e-01,8.784747260374594635e-01,3.164000034332275391e+00,-4.000000189989805222e-03,3.152529712422713182e+00,-1.996713625039735485e+00,-3.999997303632744743e-03,6.488629898809943342e-01
1.235671043395996094e-01,-1.400000211522210436e-01,-2.067422606872872937e+00,0.000000000000000000e+00,7.527845353419850838e-01,0.000000000000000000e+00,-6.445312500000000000e-02,4.833984375000000000e-01,8.854276186512393121e-01,3.165999889373779297e+00,-6.000000052154064178e-03,3.152908116935724703e+00,-1.996659810882436936e+00,-6.000002715558994809e-03,7.575163475929512780e-01
1.289093494415283203e-01,-1.400000211522210436e-01,-2.063587654903158874e+00,0.000000000000000000e+00,8.578242379478433488e-01,0.000000000000000000e+00,-4.833984375000000000e-02,4.833984375000000000e-01,9.171165650368877653e-01,3.167000055313110352e+00,-6.000000052154064178e-03,3.153203049484204268e+00,-1.995985212481169668e+00,-6.000003907005103249e-03,8.564038782212157752e-01
1.338953971862792969e-01,-1.400000211522210436e-01,-2.058602217342530238e+00,0.000000000000000000e+00,9.453573234527253843e-01,0.000000000000000000e+00,-6.445312500000000000e-02,9.184570312500000000e-01,8.996170517973797187e-01,3.167000055313110352e+00,-8.999999612569808960e-03,3.153502021691441559e+00,-1.994576002111751567e+00,-8.999973013970185773e-03,9.448972525772638686e-01
1.387069225311279297e-01,-1.400000211522210436e-01,-2.054000274978873719e+00,0.000000000000000000e+00,1.032890408957607420e+00,0.000000000000000000e+00,-1.611328125000000000e-02,7.734375000000000000e-01,9.682953209003803963e-01,3.164000034332275391e+00,-7.000000216066837311e-03,3.153848244125788458e+00,-1.992382126900815287e+00,-7.000042139366516314e-03,1.039222319266796646e+00
1.436419486999511719e-01,-1.400000211522210436e-01,-2.049014837418245083e+00,0.000000000000000000e+00,1.102916877361513004e+00,0.000000000000000000e+00,8.056640625000000000e-02,8.217773437500000000e-01,1.007189228827028549e+00,3.170000076293945312e+00,-7.000000216066837311e-03,3.154242211775930116e+00,-1.989624389370978408e+00,-7.000015201171562972e-03,1.109052408953646207e+00
1.490156650543212891e-01,-1.400000211522210436e-01,-2.043262409463673990e+00,0.000000000000000000e+00,1.172943345765418588e+00,0.000000000000000000e+00,-6.445312500000000000e-02,9.023437500000000000e-01,1.078570708943275225e+00,3.168999910354614258e+00,-4.999999888241291046e-03,3.154633499766839932e+00,-1.986338536786132369e+00,-5.000036402339601976e-03,1.179810584529459971e+00
1.538295745849609375e-01,-1.400000211522210436e-01,-2.036359495918188767e+00,0.000000000000000000e+00,1.330502899674206096e+00,0.000000000000000000e+00,1.289062500000000000e-01,1.192382812500000000e+00,1.095319948026686419e+00,3.164000034332275391e+00,-6.000000052154064178e-03,3.154909654396333973e+00,-1.982454438843276767e+00,-6.000009685650980161e-03,1.331334304255686440e+00
1.590037345886230469e-01,-1.400000211522210436e-01,-2.029456582372703100e+00,0.000000000000000000e+00,1.523075687784946508e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.063476562500000000e+00,1.099570352060507572e+00,3.165999889373779297e+00,-8.000000379979610443e-03,3.155202053936714712e+00,-1.977559580613600376e+00,-8.000012264154969521e-03,1.524933648519070095e+00
1.634829044342041016e-01,-1.400000211522210436e-01,-2.021403183236303747e+00,0.000000000000000000e+00,1.680635241693734017e+00,0.000000000000000000e+00,-8.056640625000000000e-02,5.478515625000000000e-01,1.134672467972033250e+00,3.165999889373779297e+00,-8.000000379979610443e-03,3.155495886556001217e+00,-1.971636366820529007e+00,-8.000026153073484803e-03,1.683527618359561773e+00
1.682276725769042969e-01,-1.400000211522210436e-01,-2.013733279296875622e+00,0.000000000000000000e+00,1.785674944299592504e+00,0.000000000000000000e+00,1.772460937500000000e-01,1.369628906250000000e+00,1.160652217939736275e+00,3.163000106811523438e+00,-8.000000379979610443e-03,3.155722603311752028e+00,-1.965064534631384197e+00,-8.000003213455184406e-03,1.785105911972908688e+00
1.738750934600830078e-01,-1.400000211522210436e-01,-2.004529394569561696e+00,0.000000000000000000e+00,1.890714646905450769e+00,0.000000000000000000e+00,4.833984375000000000e-02,5.478515625000000000e-01,1.137224516958988518e+00,3.167000055313110352e+00,-1.200000010430812836e-02,3.156118584076725853e+00,-1.957570979580586457e+00,-1.199999833747896101e-02,1.902526228557290366e+00
1.784238815307617188e-01,-1.400000211522210436e-01,-1.993024538660419287e+00,0.000000000000000000e+00,2.083287435016190958e+00,0.000000000000000000e+00,-1.611328125000000000e-02,1.530761718750000000e+00,1.145921489125242498e+00,3.170000076293945312e+00,-1.300000026822090149e-02,3.156288421330817773e+00,-1.949602511416120398e+00,-1.299999222325793659e-02,2.076126939926655091e+00
1.839814186096191406e-01,-1.400000211522210436e-01,-1.982670168342191230e+00,0.000000000000000000e+00,2.258353606025955251e+00,0.000000000000000000e+00,1.772460937500000000e-01,8.217773437500000000e-01,1.214458762777889111e+00,3.161999940872192383e+00,-1.099999994039535522e-02,3.156569929110188077e+00,-1.940325550086019701e+00,-1.100006451017400064e-02,2.266222166918487435e+00
1.887748241424560547e-01,-1.400000211522210436e-01,-1.969631331645163241e+00,0.000000000000000000e+00,2.520952862540601025e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.144042968750000000e+00,1.171636559834499103e+00,3.164000034332275391e+00,-1.499999966472387314e-02,3.156664800943504989e+00,-1.930202148752629077e+00,-1.499997302515635941e-02,2.511806757411387814e+00
1.942725181579589844e-01,-1.400000211522210436e-01,-1.956975990145106703e+00,0.000000000000000000e+00,2.643499182247435630e+00,0.000000000000000000e+00,-4.833984375000000000e-02,7.250976562500000000e-01,1.202605681974388885e+00,3.164000034332275391e+00,-1.499999966472387314e-02,3.156923198992537039e+00,-1.918716670199342555e+00,-1.500002671610870843e-02,2.649640855479472368e+00
1.989057064056396484e-01,-1.400000211522210436e-01,-1.941252687069279004e+00,0.000000000000000000e+00,2.853578587459152605e+00,0.000000000000000000e+00,-6.445312500000000000e-02,9.184570312500000000e-01,1.203966727843916118e+00,3.158999919891357422e+00,-1.600000075995922089e-02,3.156993553624590110e+00,-1.906516671668289087e+00,-1.599999934035071722e-02,2.847204942927630267e+00
2.039575576782226562e-01,-1.400000211522210436e-01,-1.927446859978308114e+00,0.000000000000000000e+00,3.063657992670869135e+00,0.000000000000000000e+00,1.450195312500000000e-01,8.540039062500000000e-01,1.264539012975709253e+00,3.171000003814697266e+00,-1.400000043213367462e-02,3.157169848364325571e+00,-1.893218355538710984e+00,-1.400003719485032154e-02,3.059207991141701832e+00
2.085587978363037109e-01,-1.400000211522210436e-01,-1.911340061705508964e+00,0.000000000000000000e+00,3.361270483387468033e+00,0.000000000000000000e+00,1.289062500000000000e-01,6.445312500000000000e-01,1.339357823101933853e+00,3.173000097274780273e+00,-1.099999994039535522e-02,3.157273178689493864e+00,-1.878772905382892988e+00,-1.100004371019445634e-02,3.348639242020126083e+00
2.136580944061279297e-01,-1.400000211522210436e-01,-1.895233263432709592e+00,0.000000000000000000e+00,3.571349888599185007e+00,0.000000000000000000e+00,1.289062500000000000e-01,9.023437500000000000e-01,1.288304471767873105e+00,3.154999971389770508e+00,-1.499999966472387314e-02,3.157293472498079012e+00,-1.862972867462387550e+00,-1.499996420981933309e-02,3.562137986213536056e+00
2.185211181640625000e-01,-1.400000211522210436e-01,-1.876441998781110509e+00,0.000000000000000000e+00,3.763922676709924975e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.337402343750000000e+00,1.250502489530928241e+00,3.171000003814697266e+00,-1.899999938905239105e-02,3.157472608934275726e+00,-1.845938484736167728e+00,-1.899997492310221900e-02,3.760439380703462398e+00
2.237308025360107422e-01,-1.400000211522210436e-01,-1.857267238932539977e+00,0.000000000000000000e+00,4.096548401628476554e+00,0.000000000000000000e+00,-2.094726562500000000e-01,1.111816406250000000e+00,1.205540573475372801e+00,3.158999919891357422e+00,-2.300000004470348358e-02,3.157488266396893284e+00,-1.827648539765497793e+00,-2.299999457520244400e-02,4.088496883615112765e+00
2.291295528411865234e-01,-1.400000211522210436e-01,-1.835791507902140962e+00,0.000000000000000000e+00,4.149068252931406242e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.063476562500000000e+00,1.341833721515180100e+00,3.180000066757202148e+00,-1.700000092387199402e-02,3.157868411491285165e+00,-1.807848627909290462e+00,-1.700008495889408430e-02,4.160651705345555840e+00
2.340795993804931641e-01,-1.400000211522210436e-01,-1.811631310492942237e+00,0.000000000000000000e+00,4.446680743648004253e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.111816406250000000e+00,1.455844263992613463e+00,3.154000043869018555e+00,-1.099999994039535522e-02,3.157866358222377379e+00,-1.787461100882023146e+00,-1.100008187404185114e-02,4.438610565181150491e+00
2.390861511230468750e-01,-1.400000211522210436e-01,-1.789005093871629093e+00,0.000000000000000000e+00,4.639253531758744664e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.160156250000000000e+00,1.454577681734485539e+00,3.170000076293945312e+00,-1.300000026822090149e-02,3.158086240515494136e+00,-1.765664843080350099e+00,-1.300000398747579514e-02,4.639084892167203655e+00
2.439432144165039062e-01,-1.400000211522210436e-01,-1.764844896462430146e+00,0.000000000000000000e+00,4.866839554071438201e+00,0.000000000000000000e+00,1.611328125000000000e-02,1.095703125000000000e+00,1.356006470946402143e+00,3.174000024795532227e+00,-2.099999971687793732e-02,3.158297085971915497e+00,-1.742783683201276634e+00,-2.099994521182628818e-02,4.865135899415906628e+00
2.486810684204101562e-01,-1.400000211522210436e-01,-1.739917708659288520e+00,0.000000000000000000e+00,5.216971896090965899e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.240722656250000000e+00,1.390889166912946173e+00,3.138000011444091797e+00,-1.899999938905239105e-02,3.158099313138640785e+00,-1.718709313413780748e+00,-1.900004229535110639e-02,5.203858037770599410e+00
2.540862560272216797e-01,-1.400000211522210436e-01,-1.715374016053118345e+00,0.000000000000000000e+00,5.304504981595847823e+00,0.000000000000000000e+00,6.445312500000000000e-02,1.289062500000000000e+00,1.608439821402810832e+00,3.177000045776367188e+00,-8.000000379979610443e-03,3.158448565548099829e+00,-1.693031001663000801e+00,-8.000139092779096767e-03,5.314686136957915252e+00
2.591037750244140625e-01,-1.400000211522210436e-01,-1.685461390689348304e+00,0.000000000000000000e+00,5.672143940716352084e+00,0.000000000000000000e+00,-9.667968750000000000e-02,1.321289062500000000e+00,1.549609037598120187e+00,3.186000108718872070e+00,-1.400000043213367462e-02,3.158661598510075219e+00,-1.666540475322784154e+00,-1.399997097755860051e-02,5.661525324649541169e+00
2.639031410217285156e-01,-1.400000211522210436e-01,-1.656699250916492394e+00,0.000000000000000000e+00,5.864716728827092496e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192382812500000000e+00,1.394902713206864542e+00,3.131999969482421875e+00,-2.400000020861625671e-02,3.158618210395043313e+00,-1.638344545757474124e+00,-2.399993216937471030e-02,5.867531628882744599e+00
2.686140537261962891e-01,-1.400000211522210436e-01,-1.627170120749693805e+00,0.000000000000000000e+00,6.144822602442714832e+00,0.000000000000000000e+00,8.056640625000000000e-02,9.184570312500000000e-01,1.519732526799556505e+00,3.147000074386596680e+00,-1.700000092387199402e-02,3.158554762950057437e+00,-1.609123357056400971e+00,-1.700009726809689065e-02,6.139424433967146655e+00
2.737107276916503906e-01,-1.400000211522210436e-01,-1.598024485779866666e+00,0.000000000000000000e+00,6.512461561563219092e+00,0.000000000000000000e+00,-6.445312500000000000e-02,9.990234375000000000e-01,1.669298234317019736e+00,3.194999933242797852e+00,-9.999999776482582092e-03,3.158717275537163971e+00,-1.578655247770089920e+00,-1.000008387814466104e-02,6.494785359961501747e+00
2.788076400756835938e-01,-1.400000211522210436e-01,-1.564660403643354014e+00,0.000000000000000000e+00,6.652514498371030705e+00,0.000000000000000000e+00,4.833984375000000000e-02,1.385742187500000000e+00,1.605291111552482608e+00,3.204999923706054688e+00,-1.700000092387199402e-02,3.159173026294159303e+00,-1.546425561615562216e+00,-1.699994787039821667e-02,6.654135969744767287e+00
2.840473651885986328e-01,-1.400000211522210436e-01,-1.529378845521984331e+00,0.000000000000000000e+00,6.845087286481771116e+00,0.000000000000000000e+00,1.933593750000000000e-01,1.192382812500000000e+00,1.357723363752237677e+00,3.141999959945678711e+00,-3.299999982118606567e-02,3.159192081256035678e+00,-1.513160712117992857e+00,-3.299987363536902030e-02,6.849886580530465174e+00
2.897851467132568359e-01,-1.400000211522210436e-01,-1.491796316218785945e+00,0.000000000000000000e+00,7.230232862703251939e+00,0.000000000000000000e+00,2.094726562500000000e-01,1.820800781250000000e+00,1.483590830907612901e+00,3.132999897003173828e+00,-2.500000037252902985e-02,3.158894413830466430e+00,-1.478791275822801232e+00,-2.500010606999206186e-02,7.216164389052367234e+00
2.942872047424316406e-01,-1.400000211522210436e-01,-1.449611844551930817e+00,0.000000000000000000e+00,7.422805650813991463e+00,0.000000000000000000e+00,4.833984375000000000e-02,1.353515625000000000e+00,1.666484689092128102e+00,3.171999931335449219e+00,-1.600000075995922089e-02,3.159150141642873777e+00,-1.442213956555155718e+00,-1.600014359901551914e-02,7.433012467606092244e+00
2.994492053985595703e-01,-1.400000211522210436e-01,-1.415097276824504036e+00,0.000000000000000000e+00,7.737924758631566924e+00,0.000000000000000000e+00,-6.445312500000000000e-02,1.530761718750000000e+00,1.521178654850196876e+00,3.154000043869018555e+00,-2.600000053644180298e-02,3.159150350362966098e+00,-1.404797188938083696e+00,-2.599993291878658144e-02,7.732657909722559175e+00
3.037326335906982422e-01,-1.400000211522210436e-01,-1.374446785945534488e+00,0.000000000000000000e+00,8.018030632247189260e+00,0.000000000000000000e+00,-3.222656250000000000e-02,1.385742187500000000e+00,1.403099411196068180e+00,3.174999952316284180e+00,-3.500000014901161194e-02,3.159282707222063280e+00,-1.365762437619478353e+00,-3.499995002734791055e-02,8.017130051586958572e+00
3.083114624023437500e-01,-1.400000211522210436e-01,-1.339548723021136256e+00,0.000000000000000000e+00,8.263123271660859359e+00,0.000000000000000000e+00,-4.833984375000000000e-02,1.401855468750000000e+00,1.491255494746926313e+00,3.142999887466430664e+00,-2.999999932944774628e-02,3.159186426842750528e+00,-1.325572069505421613e+00,-3.000008293073920182e-02,8.263259228669182832e+00
3.139822483062744141e-01,-1.400000211522210436e-01,-1.300432212930052289e+00,0.000000000000000000e+00,8.455696059771598883e+00,0.000000000000000000e+00,-1.289062500000000000e-01,1.385742187500000000e+00,1.614641338036986618e+00,3.197999954223632812e+00,-2.500000037252902985e-02,3.159518459088465292e+00,-1.284247863882341134e+00,-2.500008418128125270e-02,8.460552102401525332e+00
3.188524246215820312e-01,-1.400000211522210436e-01,-1.250194342126797586e+00,0.000000000000000000e+00,8.805828401791126581e+00,0.000000000000000000e+00,-4.833984375000000000e-02,1.353515625000000000e+00,1.516637680274903088e+00,3.158999919891357422e+00,-3.200000151991844177e-02,3.159474145445555049e+00,-1.241599978127733817e+00,-3.199996468602741423e-02,8.797633962737586799e+00
3.239669799804687500e-01,-1.400000211522210436e-01,-1.207242880065999557e+00,0.000000000000000000e+00,8.998401189901867880e+00,0.000000000000000000e+00,1.611328125000000000e-02,1.804687500000000000e+00,1.584560032589436229e+00,3.161999940872192383e+00,-2.899999916553497314e-02,3.159543317027078579e+00,-1.197385605598574987e+00,-2.900006075245410361e-02,9.001818288635913490e+00
3.287324905395507812e-01,-1.400000211522210436e-01,-1.158538990050630435e+00,0.000000000000000000e+00,9.541106320032135102e+00,0.000000000000000000e+00,-8.056640625000000000e-02,1.321289062500000000e+00,1.696488969445490103e+00,3.154000043869018555e+00,-2.300000004470348358e-02,3.159354886437921728e+00,-1.151724427389661187e+00,-2.300011166037773530e-02,9.523077949975917278e+00
3.335628509521484375e-01,-1.400000211522210436e-01,-1.112519566414061245e+00,0.000000000000000000e+00,9.803705576546782652e+00,0.000000000000000000e+00,-3.222656250000000000e-02,1.192382812500000000e+00,1.549563877062530626e+00,3.186000108718872070e+00,-3.400000184774398804e-02,3.159532017149703886e+00,-1.103819167470284413e+00,-3.399992199717864760e-02,9.799900402364439600e+00
3.387095928192138672e-01,-1.400000211522210436e-01,-1.065733152383549154e+00,0.000000000000000000e+00,1.008381145016240410e+01,0.000000000000000000e+00,-6.445312500000000000e-02,1.160156250000000000e+00,1.444104178303290187e+00,3.154999971389770508e+00,-4.100000113248825073e-02,3.159438830181727109e+00,-1.054664242709203670e+00,-4.099995569913522653e-02,1.007772322034269585e+01
3.438041210174560547e-01,-1.400000211522210436e-01,-1.013577805595437420e+00,0.000000000000000000e+00,1.024137100407119227e+01,0.000000000000000000e+00,-4.833984375000000000e-02,1.289062500000000000e+00,1.564981332581015572e+00,3.150000095367431641e+00,-3.400000184774398804e-02,3.159389717526380537e+00,-1.004123654510288288e+00,-3.400009501746948520e-02,1.024487532849009952e+01
3.490054607391357422e-01,-1.400000211522210436e-01,-9.591214876254970934e-01,0.000000000000000000e+00,1.060900996319169565e+01,0.000000000000000000e+00,1.289062500000000000e-01,1.434082031250000000e+00,1.580000346504491393e+00,3.165999889373779297e+00,-3.400000184774398804e-02,3.159317913906660280e+00,-9.525102851690014916e-01,-3.400003077945867869e-02,1.059768269987720757e+01
3.539738655090332031e-01,-1.400000211522210436e-01,-9.023641984737283961e-01,0.000000000000000000e+00,1.102916877361512960e+01,0.000000000000000000e+00,-3.222656250000000000e-02,1.417968750000000000e+00,1.616848542387142373e+00,3.144999980926513672e+00,-3.200000151991844177e-02,3.159082676921952437e+00,-8.989334457131343825e-01,-3.200005711218258803e-02,1.101442811890001572e+01
3.590900897979736328e-01,-1.400000211522210436e-01,-8.467573949128739397e-01,0.000000000000000000e+00,1.115171509332196464e+01,0.000000000000000000e+00,1.611328125000000000e-02,1.546875000000000000e+00,1.760622107952043214e+00,3.207000017166137695e+00,-2.600000053644180298e-02,3.159487508195054861e+00,-8.433996052022402212e-01,-2.600009478688224823e-02,1.116139544698441810e+01
3.636949062347412109e-01,-1.400000211522210436e-01,-7.884661249732195509e-01,0.000000000000000000e+00,1.157187390374539859e+01,0.000000000000000000e+00,-6.445312500000000000e-02,1.401855468750000000e+00,1.619286045070400748e+00,3.138999938964843750e+00,-3.500000014901161194e-02,3.159278491714451853e+00,-7.869023094969833654e-01,-3.499995036237725510e-02,1.156061957500431880e+01
3.688738346099853516e-01,-1.400000211522210436e-01,-7.363107781851077061e-01,0.000000000000000000e+00,1.169442022345223187e+01,0.000000000000000000e+00,-8.056640625000000000e-02,1.192382812500000000e+00,1.626640047258756105e+00,3.109999895095825195e+00,-3.400000184774398804e-02,3.159066148689725573e+00,-7.287965824028359574e-01,-3.400004594462874286e-02,1.170411197324441588e+01
3.743610382080078125e-01,-1.400000211522210436e-01,-6.722670802908822241e-01,0.000000000000000000e+00,1.195701947996687764e+01,0.000000000000000000e+00,-1.933593750000000000e-01,1.095703125000000000e+00,1.839724161237520805e+00,3.226999998092651367e+00,-2.400000020861625671e-02,3.159450032093062966e+00,-6.698196055259753035e-01,-2.400012454808746198e-02,1.195349488109958358e+01
